Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,14,1,1437,1440,1937,1950,WN,1309,N756SA,180,190,167,-13,-3,ABQ,TPA,1497,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1348,1350,1439,1440,WN,1344,N719SW,51,50,39,-1,-2,AUS,DAL,189,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1800,1805,1832,1845,WN,889,N484WN,92,100,80,-13,-5,BOI,LAS,520,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1121,1120,1225,1225,WN,1759,N243WN,64,65,50,0,1,BWI,ALB,288,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1531,1535,1619,1625,WN,2980,N646SW,48,50,36,-6,-4,DAL,AUS,189,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1057,1100,1152,1200,WN,19,N314SW,55,60,44,-8,-3,DAL,HOU,239,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1821,1825,1914,1915,WN,43,N351SW,53,50,39,-1,-4,HOU,CRP,187,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1528,1530,1621,1625,WN,38,N687SW,53,55,42,-4,-2,HOU,DAL,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1831,1830,1925,1925,WN,50,N658SW,54,55,42,0,1,HOU,DAL,239,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,955,1000,1253,1310,WN,7,N619SW,118,130,99,-17,-5,HOU,MCO,848,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,908,910,1615,1615,WN,1590,N736SA,247,245,231,0,-2,LAS,PIT,1910,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,2233,2235,2343,2350,WN,712,N765SW,70,75,56,-7,-2,LAS,RNO,345,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1200,1205,1416,1430,WN,2189,N493WN,136,145,120,-14,-5,MCO,ISP,972,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,2104,2040,2227,2155,WN,3339,N301SW,83,75,59,32,24,MDW,BNA,395,5,19,0,,0,7,0,8,0,17
2008,1,14,1,1139,1005,1326,1140,WN,3398,N731SA,107,95,71,106,94,MHT,BWI,377,12,24,0,,0,93,0,12,0,1
2008,1,14,1,1226,1230,1358,1355,WN,1375,N506SW,92,85,69,3,-4,MHT,PHL,290,10,13,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,630,635,726,745,WN,807,N498WN,56,70,47,-19,-5,OAK,BUR,325,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,639,640,830,845,WN,459,N677AA,111,125,98,-15,-1,OAK,SEA,671,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,629,630,750,755,WN,721,N716SW,81,85,62,-5,-1,OAK,SNA,371,9,10,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1746,1745,1948,1950,WN,1117,N394SW,62,65,53,-2,1,RNO,BOI,335,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1827,1830,1932,1940,WN,3771,N903WN,65,70,51,-8,-3,RNO,LAS,345,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1007,1000,1259,1245,WN,3419,N350SW,112,105,96,14,7,SAN,ABQ,628,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1556,1555,1649,1650,WN,1536,N462WN,53,55,35,-1,1,SEA,GEG,224,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1814,1815,1939,1940,WN,2283,N772SW,85,85,65,-1,-1,SFO,LAS,414,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,859,905,1022,1035,WN,338,N205WN,83,90,52,-13,-6,SFO,LAX,337,9,22,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1900,1905,2015,2025,WN,631,N296WN,75,80,61,-10,-5,SJC,SAN,417,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1555,1555,2012,1955,WN,495,N767SW,197,180,182,17,0,SLC,MDW,1258,6,9,0,,0,0,0,17,0,0
2008,1,14,1,1805,1810,1908,1920,WN,3133,N449WN,63,70,50,-12,-5,SMF,BUR,358,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1856,1900,2027,2030,WN,1231,N604SW,91,90,77,-3,-4,SMF,PDX,479,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1530,1530,1652,1655,WN,3313,N649SW,82,85,68,-3,0,SMF,SAN,480,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,909,910,1013,1010,WN,3573,N367SW,64,60,41,3,-1,TPA,FLL,197,4,19,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,938,940,1044,1100,WN,679,N235WN,66,80,56,-16,-2,ABQ,PHX,328,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,843,845,942,945,WN,1218,N372SW,179,180,156,-3,-2,AUS,LAS,1090,14,9,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1935,1940,2056,2115,WN,2627,N514SW,141,155,127,-19,-5,AUS,PHX,872,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1517,1520,1719,1730,WN,306,N404WN,62,70,49,-11,-3,BHM,JAX,365,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1635,1620,1720,1710,WN,983,N264LV,45,50,31,10,15,BNA,BHM,177,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,831,830,959,1000,WN,2554,N712SW,88,90,74,-1,1,BNA,MSY,471,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1418,1425,1654,1720,WN,1433,N415WN,216,235,203,-26,-7,BNA,PHX,1448,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1038,1040,1131,1145,WN,1833,N398SW,113,125,100,-14,-2,BWI,MDW,611,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1504,1505,1547,1555,WN,3490,N606SW,43,50,31,-8,-1,BWI,ORF,159,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1619,1620,1731,1735,WN,1114,N245WN,72,75,56,-4,-1,ELP,PHX,347,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,718,720,809,815,WN,1634,N606SW,51,55,35,-6,-2,FLL,TPA,197,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1156,1200,1252,1255,WN,24,N520SW,56,55,41,-3,-4,HOU,DAL,239,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,NA,1400,NA,1455,WN,32,,NA,55,NA,NA,NA,HOU,DAL,239,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,15,2,710,710,1011,1020,WN,1635,N629SW,121,130,103,-9,0,HOU,MCO,848,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1344,1310,1859,1840,WN,2193,N762SW,195,210,178,19,34,LAS,BNA,1588,5,12,0,,0,4,0,0,0,15
2008,1,15,2,1934,1940,2137,2145,WN,1421,N779SW,63,65,50,-8,-6,LAS,PHX,256,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1309,1230,1442,1400,WN,1118,N618WN,93,90,71,42,39,LAS,SFO,414,7,15,0,,0,0,0,42,0,0
2008,1,15,2,1310,1310,1424,1425,WN,1288,N799SW,74,75,65,-1,0,LAX,SMF,373,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1527,1530,1633,1635,WN,43,N247WN,66,65,54,-2,-3,LIT,DAL,296,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,720,725,907,915,WN,802,N407WN,167,170,145,-8,-5,MCO,MDW,989,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1102,1105,1318,1330,WN,2454,N280WN,136,145,115,-12,-3,MCO,PHL,861,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,928,930,1140,1200,WN,717,N250WN,192,210,179,-20,-2,MDW,SLC,1258,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1802,1805,1937,2005,WN,3754,N266WN,215,240,207,-28,-3,MSY,LAS,1501,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1315,1315,1415,1420,WN,61,N444WN,60,65,44,-5,0,OAK,BUR,325,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1444,1445,1551,1600,WN,1482,N375SW,67,75,51,-9,-1,OAK,ONT,361,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1750,1750,1859,1905,WN,3677,N345SA,69,75,54,-6,0,OAK,ONT,361,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1213,1210,1330,1330,WN,174,N616SW,77,80,64,0,3,OAK,SAN,446,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1834,1835,1923,1930,WN,1685,N785SW,49,55,35,-7,-1,RNO,OAK,180,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1311,1310,1443,1445,WN,245,N772SW,92,95,77,-2,1,SAN,SMF,480,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,901,900,1120,1110,WN,829,N397SW,79,70,63,10,1,SAN,TUS,367,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,627,630,739,755,WN,1512,N356SW,132,145,121,-16,-3,SAT,PHX,843,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1030,1035,1127,1150,WN,131,N228WN,117,135,104,-23,-5,SLC,SEA,689,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,NA,2050,NA,2335,WN,2871,,NA,105,NA,NA,NA,SMF,PHX,647,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,15,2,835,835,1054,1050,WN,2387,N371SW,79,75,66,4,0,STL,CMH,410,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1606,1610,1707,1710,WN,28,N686SW,61,60,46,-3,-4,STL,MDW,251,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,905,905,1140,1140,WN,1311,N448WN,155,155,140,0,0,TPA,BUF,1054,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1809,1815,1906,1910,WN,1304,N520SW,57,55,39,-4,-6,TUL,MCI,223,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1350,1350,1501,1505,WN,1773,N366SW,71,75,56,-4,0,ABQ,PHX,328,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1135,1140,1321,1330,WN,89,N728SW,106,110,90,-9,-5,AUS,BNA,756,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1252,1255,1357,1405,WN,1770,N623SW,65,70,55,-8,-3,BDL,BWI,283,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1439,1425,1705,1700,WN,1542,N208WN,86,95,75,5,14,BNA,BWI,588,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,759,805,1019,1035,WN,1607,N353SW,80,90,70,-16,-6,BNA,DTW,457,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,846,825,903,840,WN,1412,N678AA,77,75,64,23,21,CMH,BNA,338,4,9,0,,0,0,0,2,0,21
2008,1,16,3,1802,1805,1914,1920,WN,1293,N315SW,72,75,53,-6,-3,FLL,JAX,318,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,NA,850,NA,950,WN,2351,,NA,60,NA,NA,NA,HOU,MSY,303,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,16,3,1505,1440,2018,2010,WN,120,N701GS,193,210,177,8,25,LAS,BNA,1588,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,620,620,910,915,WN,3147,N766SW,110,115,86,-5,0,LAS,DEN,629,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,2141,2130,2,2350,WN,507,N363SW,141,140,126,12,11,LAS,PDX,762,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1525,1525,1634,1630,WN,978,N256WN,69,65,53,4,0,LAX,SJC,308,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1038,1015,1128,1110,WN,3333,N404WN,50,55,38,18,23,MCI,TUL,223,3,9,0,,0,0,0,0,0,18
2008,1,16,3,2050,2055,2314,2335,WN,877,N299WN,144,160,130,-21,-5,MCO,PVD,1073,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1530,1530,1725,1740,WN,3146,N716SW,115,130,102,-15,0,MCO,SDF,718,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,807,735,1128,1105,WN,370,N401WN,141,150,129,23,32,MDW,MCO,989,5,7,0,,0,0,0,0,0,23
2008,1,16,3,1920,1910,2156,2200,WN,1520,N736SA,216,230,198,-4,10,MDW,PHX,1444,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,722,725,823,835,WN,2289,N606SW,61,70,44,-12,-3,PHL,PVD,238,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1948,1950,2155,2205,WN,1210,N385SW,127,135,114,-10,-2,PIT,MCO,834,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1602,1505,1813,1715,WN,2006,N901WN,71,70,50,58,57,SAN,PHX,304,7,14,0,,0,57,0,1,0,0
2008,1,16,3,1138,1120,1310,1250,WN,3056,N636WN,92,90,72,20,18,SAN,SFO,447,6,14,0,,0,0,0,2,0,18
2008,1,16,3,1050,1055,1141,1150,WN,1487,N342SW,51,55,42,-9,-5,SAT,DAL,248,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1115,1115,1305,1325,WN,150,N247WN,110,130,92,-20,0,SEA,SJC,697,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1538,1540,1640,1650,WN,1840,N275WN,62,70,46,-10,-2,SJC,LAX,308,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1745,1745,1851,1855,WN,212,N757LV,66,70,54,-4,0,SJC,ONT,333,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1029,1030,1131,1140,WN,3394,N794SW,62,70,48,-9,-1,SJC,ONT,333,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1910,1850,2109,2110,WN,3776,N331SW,179,200,161,-1,20,STL,SLC,1156,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,2107,2110,2227,2250,WN,275,N383SW,140,160,130,-23,-3,TPA,MDW,997,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1743,1740,1842,1840,WN,51,N785SW,59,60,44,2,3,TUL,DAL,237,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1745,1725,1850,1835,WN,2116,N376SW,65,70,52,15,20,AUS,LBB,341,2,11,0,,0,5,0,0,0,10
2008,1,17,4,618,620,849,900,WN,1916,N305SW,91,100,77,-11,-2,BNA,BWI,588,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1213,1220,1500,1515,WN,1328,N684WN,107,115,91,-15,-7,BNA,PHL,675,9,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1905,1705,2149,1955,WN,3747,N338SW,164,170,148,114,120,BWI,RSW,919,4,12,0,,0,18,0,0,0,96
2008,1,17,4,1613,1600,1709,1700,WN,39,N356SW,56,60,47,9,13,DAL,HOU,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1038,1040,1308,1315,WN,3660,N338SW,150,155,136,-7,-2,FLL,BWI,925,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,624,625,808,820,WN,448,N708SA,164,175,152,-12,-1,HOU,PHX,1020,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1436,1425,1744,1735,WN,3679,N474WN,128,130,113,9,11,JAN,BWI,888,9,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2036,1850,2219,2035,WN,192,N301SW,103,105,89,104,106,JAX,BWI,663,6,8,0,,0,4,0,0,0,100
2008,1,17,4,1003,925,1530,1450,WN,306,N289CT,207,205,188,40,38,LAS,BHM,1618,4,15,0,,0,28,0,2,0,10
2008,1,17,4,1710,1630,1825,1745,WN,108,N292WN,75,75,59,40,40,LAX,OAK,337,6,10,0,,0,0,0,0,0,40
2008,1,17,4,840,840,931,940,WN,15,N601WN,51,60,44,-9,0,LBB,DAL,293,2,5,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1348,1240,1724,1620,WN,3689,N430WN,156,160,133,64,68,MCI,MCO,1072,5,18,0,,0,57,0,0,0,7
2008,1,17,4,2040,2035,2135,2130,WN,812,N512SW,55,55,39,5,5,MCI,STL,237,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2058,2045,2313,2305,WN,925,N494WN,135,140,111,8,13,MCO,PIT,834,9,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2137,2120,2252,2255,WN,344,N424WN,135,155,125,-3,17,MCO,STL,880,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2119,2055,2319,2300,WN,871,N283WN,60,65,46,19,24,MDW,CLE,307,4,10,0,,0,0,0,0,0,19
2008,1,17,4,2016,1915,2354,2300,WN,597,N459WN,158,165,143,54,61,MDW,RSW,1105,4,11,0,,0,2,0,0,0,52
2008,1,17,4,1207,1140,1605,1530,WN,620,N469WN,178,170,161,35,27,MDW,RSW,1105,2,15,0,,0,1,0,8,0,26
2008,1,17,4,1506,1510,1608,1615,WN,2959,N791SW,62,65,52,-7,-4,OAK,BUR,325,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1631,1630,1731,1720,WN,2188,N425LV,60,50,47,11,1,PBI,TPA,174,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,643,645,743,800,WN,3333,N713SW,120,135,104,-17,-2,PHL,MDW,668,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2135,2135,55,55,WN,2965,N386SW,140,140,123,0,0,PHX,HOU,1020,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1814,1725,39,2345,WN,3077,N215WN,265,260,238,54,49,PHX,PHL,2075,10,17,0,,0,47,0,5,0,2
2008,1,17,4,2004,1820,2000,1825,WN,2712,N468WN,56,65,45,95,104,PHX,SAN,304,2,9,0,,0,77,0,0,0,18
2008,1,17,4,2058,2050,2229,2200,WN,3253,N672SW,91,70,56,29,8,RNO,LAS,345,5,30,0,,0,0,0,21,0,8
2008,1,17,4,1447,1450,1822,1835,WN,2038,N321SW,155,165,136,-13,-3,SEA,ABQ,1180,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1509,1510,1638,1655,WN,717,N761RR,89,105,74,-17,-1,SEA,SMF,605,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,705,705,812,810,WN,2002,N664WN,67,65,49,2,0,AUS,MAF,294,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1441,1440,1540,1550,WN,2291,N485WN,59,70,48,-10,1,BWI,ALB,288,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1725,1725,1824,1830,WN,2821,N328SW,59,65,42,-6,0,BWI,BDL,283,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1701,1645,1950,1930,WN,3399,N356SW,229,225,217,20,16,BWI,HOU,1246,2,10,0,,0,5,0,4,0,11
2008,1,18,5,1215,1155,1336,1340,WN,542,N734SA,261,285,250,-4,20,CLE,LAS,1825,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1837,1830,1933,1920,WN,2627,N514SW,56,50,42,13,7,DAL,AUS,189,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,900,900,1000,1000,WN,9,N265WN,60,60,47,0,0,DAL,HOU,239,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1221,1210,1349,1345,WN,1487,N652SW,88,95,71,4,11,DAL,STL,546,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,630,630,723,725,WN,2,N658SW,53,55,41,-2,0,HOU,DAL,239,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,759,800,942,955,WN,1365,N610WN,163,175,147,-13,-1,HOU,PHX,1020,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1748,1735,2013,2000,WN,273,N658SW,85,85,65,13,13,LAS,ABQ,487,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1011,1015,1218,1225,WN,790,N724SW,67,70,49,-7,-4,LAS,PHX,256,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1745,1745,2007,2000,WN,3049,N352SW,82,75,64,7,0,LAX,PHX,370,10,8,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,2033,2035,2210,2230,WN,377,N306SW,157,175,148,-20,-2,MCI,PHX,1044,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1605,1515,1832,1800,WN,2199,N654SW,87,105,80,32,50,MDW,BWI,611,2,5,0,,0,32,0,0,0,0
2008,1,18,5,704,705,816,825,WN,1531,N340LV,72,80,61,-9,-1,MSY,BNA,471,6,5,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,2109,2025,2217,2140,WN,2451,N726SW,68,75,55,37,44,OAK,ONT,361,4,9,0,,0,37,0,0,0,0
2008,1,18,5,2016,2005,2147,2200,WN,628,N454WN,151,175,137,-13,11,OMA,PHX,1037,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1103,1100,1154,1150,WN,908,N770SA,51,50,38,4,3,ORF,BWI,159,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,630,635,801,755,WN,3249,N473WN,91,80,68,6,-5,PVD,BWI,328,3,20,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,631,630,810,815,WN,2989,N743SW,99,105,87,-5,1,RDU,MCO,534,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1951,1920,2108,2040,WN,2474,N373SW,77,80,62,28,31,SAN,SJC,417,3,12,0,,0,10,0,0,0,18
2008,1,18,5,1149,1150,1539,1535,WN,1949,N302SW,170,165,141,4,-1,SLC,STL,1156,4,25,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1216,1215,1331,1330,WN,1463,N700GS,75,75,64,1,1,SMF,LAS,397,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1113,1110,1324,1320,WN,2973,N746SW,71,70,56,4,3,SNA,PHX,338,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1720,1705,1831,1820,WN,1579,N394SW,71,75,63,11,15,STL,BHM,410,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,813,800,925,940,WN,2616,N283WN,192,220,182,-15,13,STL,LAS,1372,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1347,1350,1427,1440,WN,2537,N409WN,100,110,83,-13,-3,TPA,BNA,612,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1124,1115,1317,1320,WN,2352,N601WN,113,125,97,-3,9,TPA,IAD,810,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1252,1245,1515,1525,WN,3070,N438WN,143,160,129,-10,7,TPA,PVD,1137,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1731,1615,1755,1650,WN,1104,N799SW,84,95,73,65,76,ABQ,LAS,487,6,5,0,,0,0,0,0,0,65
2008,1,19,6,1433,1430,1527,1530,WN,77,N617SW,54,60,43,-3,3,DAL,HOU,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1129,1125,1355,1355,WN,1397,N405WN,86,90,72,0,4,DEN,MCI,533,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1833,1835,2028,2030,WN,3748,N300SW,55,55,42,-2,-2,ELP,LBB,295,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,750,745,1000,1005,WN,2262,N483WN,70,80,62,-5,5,ELP,SAT,496,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1557,1540,1834,1840,WN,2023,N203WN,157,180,140,-6,17,FLL,PVD,1188,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1747,1745,1924,1945,WN,744,N323SW,157,180,142,-21,2,FLL,STL,1056,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,817,815,1038,1040,WN,2990,N714CB,141,145,117,-2,2,LAS,PDX,762,13,11,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1335,1335,1427,1440,WN,313,N244WN,52,65,42,-13,0,LAS,SAN,258,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1650,1635,1743,1740,WN,353,N776WN,53,65,44,3,15,LAX,LAS,236,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1709,1710,1827,1825,WN,1078,N687SW,78,75,61,2,-1,LAX,SMF,373,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1802,1805,2312,2335,WN,3493,N437WN,190,210,180,-23,-3,LAX,STL,1593,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1000,840,1057,950,WN,1091,N493WN,177,190,152,67,80,MCI,LAS,1140,4,21,0,,0,67,0,0,0,0
2008,1,19,6,1252,1210,1536,1455,WN,903,N397SW,104,105,93,41,42,MDW,RDU,632,5,6,0,,0,41,0,0,0,0
2008,1,19,6,1122,1120,1352,1405,WN,978,N431WN,210,225,195,-13,2,MDW,TUS,1440,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,850,850,945,1005,WN,984,N378SW,55,75,43,-20,0,MSY,BHM,321,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1203,1135,1422,1400,WN,2803,N712SW,79,85,64,22,28,MSY,TPA,487,4,11,0,,0,0,0,0,0,22
2008,1,19,6,1133,1100,1719,1710,WN,861,N710SW,226,250,207,9,33,PHX,BUF,1912,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1610,1610,1821,1820,WN,138,N220WN,71,70,52,1,0,SAN,PHX,304,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1124,1120,1333,1330,WN,1445,N338SW,69,70,49,3,4,SAN,PHX,304,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,634,635,753,805,WN,3512,N278WN,79,90,64,-12,-1,SAN,SFO,447,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1326,1325,1425,1445,WN,1539,N219WN,239,260,225,-20,1,SDF,LAS,1624,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1008,1010,1124,1125,WN,1451,N689SW,76,75,64,-1,-2,SJC,SAN,417,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1516,1515,1631,1630,WN,3768,N246LV,75,75,57,1,1,SMF,LAS,397,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1651,1650,1848,1905,WN,340,N259WN,117,135,103,-17,1,TPA,BWI,842,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1933,1855,2131,2110,WN,566,N345SA,118,135,100,21,38,TPA,BWI,842,4,14,0,,0,0,0,0,0,21
2008,1,20,7,735,740,733,740,WN,436,N313SW,58,60,46,-7,-5,AMA,ABQ,277,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,839,845,1117,1140,WN,2205,N245WN,218,235,205,-23,-6,BWI,AUS,1342,4,9,0,,0,NA,NA,NA,NA,NA
